parent_station,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,preferred,stop_url,stop_id,stop_desc,stop_name,location_type,platform_code,zone_id
,43.848935,1,7376,-79.329792,,1,,7376,,ENTERPRISE BLVD / ROUGE VALLEY DR W,0,,1
,43.849221,1,7375,-79.329438,,1,,7375,,ENTERPRISE BLVD / ROUGE VALLEY DR W,0,,1
,43.849135,1,7374,-79.325096,,1,,7374,85 ENTERPRISE BLVD & BIRCHMOUNT RD,ENTERPRISE BLVD / BIRCHMOUNT RD,0,,1
,43.874324,1,1582,-79.356843,,1,,1582,,RODICK RD / EYER DR,0,,1
,43.86341,1,1583,-79.241925,,1,,1583,,ROUGE BANK DR / LADY FERN DR,0,,1
,43.901573,1,2490,-79.444081,,1,,2490,,YONGE ST STOP # 2490,0,,1
,43.795762,1,3366,-79.459076,,1,,3366,,NEW WESTMINSTER DR / MULLEN DR,0,,1
,43.964823,1,5439,-79.243354,,1,,5439,,REEVES WAY BLVD / HOOVER PARK DR,0,,1
,43.907319,1,7230,-79.379778,,1,,7230,WOODBINE AV & GILLINGS AV,WOODBINE AV / GILLINGS ST,0,,1
,43.88132,1,1069,-79.40606,,1,,1069,143 FARMSTEAD RD & KIMONO CR,FARMSTEAD RD / KIMONO CR,0,,1
,43.980222,2,5835,-79.23273,,1,,5835,,HEMLOCK DR / TENTH LINE,0,,1
,43.984529,1,1159,-79.469534,,1,,1159,,MURRAY DR / NISBET DR,0,,1
,43.958214,1,2407,-79.480932,,1,,2407,,BLOOMINGTON RD / RED CARDINAL TRL,0,,1
,43.865355,1,1585,-79.242542,,1,,1585,,ROUGE BANK DR / RUSSELL JARVIS DR,0,,1
,43.946294,2,7012,-79.42753,,1,,7012,,BAYVIEW AV STOP # 7012,0,,1
,43.960949,1,5453,-79.241966,,1,,5453,REEVES WAY BLVD & RICHARD UNDERHILL AV,REEVES WAY BLVD / RICHARD UNDERHILL,0,,1
,43.987502,1,1738,-79.46446,,1,,1738,,YONGE ST / EDWARD ST,0,,1
,43.843592,1,5309,-79.633289,,1,,5309,,NASHVILLE RD / HIGHWAY 27,0,,1
,43.85207,1,1731,-79.526866,,1,,1731,,MAJOR MACKENZIE DR / MCNAUGHTON RD,0,,1
,43.934876,1,5231,-79.480246,,1,,5231,,BATHURST ST / AUGUSTINE AV,0,,1
,43.846668,1,7316,-79.431258,,1,,7316,,YONGE ST / BANTRY AV,0,,1
,43.981815,1,1732,-79.465463,,1,,1732,,HENDERSON DR / CARUSO GDNS,0,,1
,43.806439,1,5234,-79.39832,,1,,5234,,BAYVIEW AV / WHITELAW CRT,0,,1
,43.983659,1,1734,-79.463939,,1,,1734,,HENDERSON DR / YONGE ST,0,,1
,43.858969,2,5236,-79.461102,,1,,5236,,BATHURST ST / STOCKDALE CRES,0,,1
,43.986377,1,1736,-79.464179,,1,,1736,,YONGE ST / EDWARD ST,0,,1
,43.834668,1,3895,-79.467787,,1,,3895,,THORNHILL WOODS DR / COLTRANE DR,0,,1
,43.766824,1,3519,-79.607071,,1,,3519_merged_1983966,,MARTIN GROVE RD STOP # 3519,0,,1
,43.903953,2,5833,-79.372092,,1,,5833,,ELGIN MILLS RD / VICTORIA SQUARE BLVD,0,,1
,44.064718,1,2586,-79.43704,,1,,2586,,DAVIS DR / HOWARD RD,0,,1
,43.853213,1,3070,-79.431741,,1,,3070,,16TH AV STOP # 3070,0,,1
,43.869314,2,6887,-79.515529,,1,,6887,,KEELE ST STOP # 6887,0,,1
,43.885948,1,6884,-79.218388,,1,,6884,CORNELL ROUGE BLVD & HONEY GLEN AVE,CORNELL ROUGE BLVD / HONEY GLEN AV,0,,1
,43.885793,1,6885,-79.218168,,1,,6885,CORNELL ROUGE BLVD & HONEY GLEN AVE,CORNELL ROUGE BLVD / HONEY GLEN AV,0,,1
,43.888137,1,6882,-79.219002,,1,,6882,CORNELL ROUGE BLVD & RIVERLANDS AVE,CORNELL ROUGE BLVD / RIVERLANDS AV,0,,1
,43.887843,1,6883,-79.218709,,1,,6883,CORNELL ROUGE BLVD & RIVERLANDS AVE,CORNELL ROUGE BLVD / RIVERLANDS AV,0,,1
,43.891256,1,6880,-79.220447,,1,,6880,,CORNELL ROUGE BLVD / WILLIAM FORSTER RD,0,,1
,43.89105,1,6881,-79.220213,,1,,6881,,CORNELL ROUGE BLVD / WILLIAM FORSTER RD,0,,1
,43.866032,1,2954,-79.457414,,1,,2954,,DON HEAD VILLAGE BLVD / O'CONNOR CRES,0,,1
,43.864769,1,2955,-79.456345,,1,,2955,,DON HEAD VILLAGE BLVD / HOUSEMAN CRES,0,,1
,43.863773,2,2956,-79.455725,,1,,2956,,MCCALLUM DR / TOMLIN CRES,0,,1
,43.863184,2,2957,-79.458043,,1,,2957,,MCCALLUM DR / TOMLIN CRES,0,,1
,43.857535,1,2950,-79.502883,,1,,2950,,MAJOR MACKENZIE DR / HILL ST,0,,1
,43.861009,1,2951,-79.487967,,1,,2951,,MAJOR MACKENZIE DR / DUFFERIN ST,0,,1
,43.792832,1,6888,-79.619933,,1,,6888,,MARTIN GROVE RD / LANGSTAFF RD,0,,1
,43.866675,1,2953,-79.457965,,1,,2953,MAJOR MACKENZIE DR & DON HEAD VILLAGE BLVD,MAJOR MACKENZIE DR / DON HEAD VILLAGE,0,,1
,43.843384,1,5246,-79.305968,,1,,5246,,14TH AV / KENNEDY RD,0,,1
,43.838226,1,1024,-79.388521,,1,,1024,,SOUTH PARK RD / PARK COMMON BLVD,0,,1
,43.793183,1,7168,-79.54795,,1,,7168,,CHRISLEA RD / WESTON RD,0,,1
,43.79308,2,7169,-79.5474,,1,,7169,,CHRISLEA RD / WESTON RD,0,,1
,43.840137,2,1020,-79.383881,,1,,1020,,SOUTH PARK RD / COMMERCE VALLEY DR,0,,1
,43.839276,1,1022,-79.38645,,1,,1022,,SOUTH PARK RD / POND DR,0,,1
,43.800035,1,7162,-79.534043,,1,,7162,,EDGELEY BLVD STOP # 7162,0,,1
,43.805166,1,7160,-79.535689,,1,,7160,503 EDGELEY BLVD & CIDERMILL AVE,EDGELEY BLVD / CIDERMILL AV,0,,1
,43.802218,1,7161,-79.534909,,1,,7161,,EDGELEY BLVD / PENNSYLVANIA AV,0,,1
,43.794356,1,7166,-79.542911,,1,,7166,,PORTAGE PKWY / CHRISLEA RD,0,,1
,43.839852,1,1028,-79.391724,,1,,1028,,TIMES AV / GALLERIA PKWY,0,,1
,43.796425,2,7164,-79.536315,,1,,7164,,PORTAGE PKWY / APPLEWOOD CRES,0,,1
,43.796195,2,7165,-79.536652,,1,,7165,,PORTAGE PKWY / APPLEWOOD CRES,0,,1
,44.073591,1,6763,-79.45991,,1,,6763,,BRISTOL RD / MALVERN CRES,0,,1
,43.998455,1,1197,-79.472723,,1,,1197,,WELLINGTON ST / GEORGE ST,0,,1
,43.841639,1,6146,-79.394947,,1,,6146,,HIGHWAY 7 / SADDLE CREEK DR,0,,1
,43.849247,1,4365,-79.42057,,1,,4365,,SILVER LINDEN DR / MELVILLE ST,0,,1
,43.848537,1,4367,-79.416167,,1,,4367,,SILVER LINDEN DR / YUKON DR,0,,1
,43.849554,1,4366,-79.418178,,1,,4366,,SILVER LINDEN DR / FROBISHER ST,0,,1
,43.842809,2,4361,-79.416281,,1,,4361,,HIGH TECH RD / FERRIS ST,0,,1
,43.848761,1,4362,-79.426292,,1,,4362,,SILVER LINDEN DR / RED MAPLE RD,0,,1
,43.846648,1,4368,-79.415687,,1,,4368,,SILVER LINDEN DR / BANTRY AV,0,,1
,43.841961,2,1202,-79.375159,,1,,1202,,COMMERCE VALLEY DR STOP # 1202,0,,1
,43.859262,1,5648,-79.256277,,1,,5648,,MARKHAM RD STOP # 5648,0,,1
,43.892945,1,4270,-79.340366,,1,,4270,MAJOR MACKENZIE DR & GLENBOURNE PK DR,MAJOR MACKENZIE DR / GLENBOURNE PK,0,,1
,43.950602,1,5457,-79.252392,,1,,5457,,NINTH LINE / 19TH AV,0,,1
,43.955255,1,5641,-79.25373,,1,,5641,,NINTH LINE / REEVES WAY BLVD,0,,1
,43.95487,1,5640,-79.253383,,1,,5640,,NINTH LINE / REEVES WAY BLVD,0,,1
,43.8795,1,9786,-79.439322,,1,,9786,10330 Yonge St 815 YONGE ST & CROSBY AV,YONGE / CROSBY,0,,1
,43.894187,1,5645,-79.255162,,1,,5645,,16TH AV / WILLIAMSON RD,0,,1
,43.894823,1,5644,-79.463882,,1,,5644,LARRAT LANE & CANYON CREEK AV,LARRATT LANE / CANYON CREEK AV,0,,1
,43.902149,2,5647,-79.299292,,1,,5647,,MAJOR MACKENZIE DR / STONEBRIDGE DR,0,,1
,43.901837,1,5646,-79.299732,,1,,5646,,MAJOR MACKENZIE DR / STONEBRIDGE DR,0,,1
,43.865088,1,2942,-79.53004,,1,,2942,,MELVILLE AV / CRANSTON PARK AV,0,,1
,43.771401,1,3678,-79.540804,,1,,3678,,STEELES AV / ROSSDEAN DR,0,,1
,44.063383,1,2003,-79.431481,,1,,2003,,LESLIE ST / BIRCHWOOD DR,0,,1
,44.057667,1,2000,-79.429725,,1,,2000,,LESLIE ST / GORHAM ST,0,,1
,43.833893,1,1111,-79.301387,,1,,1111,,DENISON ST STOP # 1111,0,,1
,43.834472,2,1110,-79.304755,,1,,1110,,DENISON ST / KENNEDY RD,0,,1
,43.834085,1,1113,-79.299357,,1,,1113,,DENISON ST / TEDDINGTON AV,0,,1
,43.883652,1,1112,-79.402931,,1,,1112,,SHIRLEY DR / BAYFIELD DR,0,,1
,43.834433,2,1115,-79.296534,,1,,1115,,DENISON ST STOP # 1115,0,,1
,43.881646,1,1114,-79.402256,,1,,1114,,FARMSTEAD RD / SHIRLEY DR,0,,1
,43.835671,1,1117,-79.293475,,1,,1117,,DENISON ST / ALDERGROVE DR,0,,1
,43.881298,1,1116,-79.404775,,1,,1116,,FARMSTEAD RD / SHELL CRT,0,,1
,43.83652,1,1119,-79.289995,,1,,1119,,DENISON ST / BRIMLEY RD,0,,1
,43.881372,1,1118,-79.407927,,1,,1118,,FARMSTEAD RD / FRANK ENDEAN RD,0,,1
,43.786009,1,3707,-79.475086,,1,,3707,,STEELES AV / GERRY FITZGERALD DR,0,,1
,43.85907,1,1449,-79.353224,,1,,1449,JOHN BUTTON BLVD & APPLE CREEK BLVD,JOHN BUTTON BLVD / MELCHIOR CRES,0,,1
,43.840649,1,4588,-79.469577,,1,,4588,THORNHILL WOODS DR & APPLE BLOSSOM DR,THORNHILL WOODS DR / APPLE BLOSSOM,0,,1
,43.891548,1,1350,-79.305836,,1,,1350,,BUR OAK AV / THE BRIDLE WALK,0,,1
,44.222799,1,4097,-79.454328,,1,,4097,,BISCAYNE BLVD / OAKMEADOW BLVD,0,,1
,44.060306,1,2004,-79.43072,,1,,2004,,LESLIE ST / SRIGLEY ST,0,,1
,44.222849,2,4099,-79.459018,,1,,4099,,BISCAYNE BLVD / BESSBOROUGH RD,0,,1
,44.222917,1,4098,-79.458958,,1,,4098,,BISCAYNE BLVD / BESSBOROUGH RD,0,,1
,43.809698,1,4046,-79.457067,,1,,4046,,CENTRE ST / NEW WESTMINSTER DR,0,,1
,44.051994,1,2059,-79.450597,,1,,2059,,GORHAM ST / HAMILTON ST,0,,1
,43.850379,1,5735,-79.552564,,1,,5735,,CITYVIEW BLVD / RETREAT BLVD,0,,1
,43.854185,2,5734,-79.55324,,1,,5734,,CITYVIEW BLVD / LORMEL GATE,0,,1
,43.8446,1,5737,-79.491987,,1,,5737,,PETER RUPERT AV / DISTRICT AV,0,,1
,43.846448,1,5736,-79.554392,,1,,5736,,CITYVIEW BLVD / MAJOR MACKENZIE DR,0,,1
,43.857198,1,5731,-79.55611,,1,,5731,,CANADA DR / SUMMIT DR,0,,1
,43.856037,2,5730,-79.559878,,1,,5730,,CANADA DR / VELLORE PARK AV,0,,1
,43.855461,2,5733,-79.553533,,1,,5733,,CITYVIEW BLVD STOP # 5733,0,,1
,43.857712,1,5732,-79.554162,,1,,5732,CANADA DR & CITYVEIW BLVD,CANADA DR / CITYVIEW BLVD,0,,1
,43.89335,1,1354,-79.301346,,1,,1354,,BUR OAK AV / RIDGECREST RD,0,,1
,43.84257,1,4587,-79.469368,,1,,4587,,THORNHILL WOODS DR / FOXWOOD RD,0,,1
,44.320398,2,6468,-79.374637,,1,,6468,,METRO RD / MARIE ST,0,,1
,44.311715,2,6469,-79.419267,,1,,6469,,METRO RD / CHURCHILL LANE,0,,1
,43.84389,2,4586,-79.46978,,1,,4586,,THORNHILL WOODS DR / MINTWOOD RD,0,,1
12,44.052893,1,9809,-79.48644,,1,,9809,320 EAGLE ST W NEWMARKET TERMINAL & PLATFORM 9,NEWMARKET TERMINAL PLATFORM 9,0,9,1
,44.04484,1,9808,-79.478038,,2,,9808,17080 Yonge Street YONGE ST & EAGLE ST,YONGE ST / EAGLE ST,0,,1
,44.035616,1,9807,-79.47596,,2,,9807,16710 Yonge Street YONGE ST & MULOCK DR,YONGE / MULOCK,0,,1
,44.03693,1,9806,-79.476055,,2,,9806,16765 Yonge Street YONGE ST & MULOCK DR,YONGE / MULOCK,0,,1
,44.00852,1,9805,-79.469833,,1,,9805,15612 Yonge St YONGE ST & ORCHARD HEIGHTS BLVD,YONGE / ORCHARD HEIGHTS,0,,1
,44.315088,1,6463,-79.367518,,1,,6463,,DALTON RD / GREW BLVD,0,,1
,44.000178,1,9803,-79.46778,,1,,9803,15278 Yonge St YONGE ST & WELLINGTON ST,YONGE / WELLINGTON,0,,1
,44.320523,2,6465,-79.374559,,1,,6465,METRO RD & MELODY LANE,METRO RD / MARIE ST,0,,1
,44.319849,1,6466,-79.37785,,1,,6466,,METRO RD / HARDWOOD DR,0,,1
,43.990762,1,9800,-79.465357,,1,,9800,14879 Yonge St YONGE ST & DUNNING AV,YONGE / GOLF LINKS,0,,1
,43.930238,1,4535,-79.521532,,1,,4535,,KING RD / WILLIAM ST,0,,1
,43.891424,2,4725,-79.237906,,1,,4725,,NINTH LINE / FINCHAM AV,0,,1
,43.848339,1,6788,-79.364532,,1,,6788,,HIGHWAY 7 / ALLSTATE PKWY,0,,1
,44.067269,1,2303,-79.426543,,1,,2303,,HARRY WALKER PKWY / DAVIS DR,0,,1
,43.816816,1,3922,-79.503347,,1,,3922,,KEELE ST STOP # 3922,0,,1
,43.818309,1,3923,-79.503705,,1,,3923,,KEELE ST / LANGSTAFF RD,0,,1
,43.811579,1,3920,-79.502041,,1,,3920,,KEELE ST STOP # 3920,0,,1
,43.814605,1,3921,-79.502801,,1,,3921,,KEELE ST / BOWES RD,0,,1
,43.826584,1,3926,-79.505788,,1,,3926,,KEELE ST STOP # 3926,0,,1
,43.828896,1,3927,-79.506316,,1,,3927,,KEELE ST STOP # 3927,0,,1
,43.822241,1,3924,-79.5047,,1,,3924,,KEELE ST STOP # 3924,0,,1
,43.82489,1,3925,-79.505361,,1,,3925,,KEELE ST STOP # 3925,0,,1
,44.061213,1,2305,-79.422273,,1,,2305,,HARRY WALKER PKWY STOP # 2305,0,,1
,43.831459,1,3928,-79.506832,,1,,3928,,KEELE ST STOP # 3928,0,,1
,43.83329,1,3929,-79.507181,,1,,3929,,KEELE ST / GANTNER GATE,0,,1
,43.912267,1,6405,-79.380149,,1,,6405,101 HONDA BLVD STOP # 6405,HONDA BLVD STOP # 6405,0,,1
,43.972184,1,6723,-79.243459,,1,,6723,,MAIN ST / PARK DR,0,,1
,43.90625,1,5656,-79.45423,,1,,5656,,GAMBLE RD / ROTHBURY RD,0,,1
,43.969331,1,6721,-79.256496,,1,,6721,,MAIN ST / NINTH LINE,0,,1
,43.968513,1,6720,-79.260017,,1,,6720,,MAIN ST / WEST LAWN CRES,0,,1
,44.076712,1,2307,-79.43482,,1,,2307,,LESLIE ST / JACARANDAH DR,0,,1
,43.861862,1,4789,-79.235213,,1,,4789,,LEGACY DR / ROUGE BANK DR,0,,1
,43.865519,1,4788,-79.234929,,1,,4788,,RUSSELL JARVIS DR / LEGACY DR,0,,1
,43.884241,1,4786,-79.235234,,1,,4786,,CHURCH ST / NINTH LINE,0,,1
,43.895348,1,4785,-79.242867,,1,,4785,,LARKIN AV / SPRAGG CIR,0,,1
,43.897471,1,4784,-79.231798,,1,,4784,,BUR OAK AV / ROYAL FEATHERS ST,0,,1
,43.789759,1,4783,-79.524063,,1,,4783,,JANE ST / INTERCHANGE WAY,0,,1
,43.85003,1,9863,-79.322128,,1,,9863,212 ENTERPRISE BLVD & ANDRE DE GRASSE ST,ENTERPRISE BLVD / ANDRE DE GRASSE ST,0,,1
,43.836351,1,4781,-79.564602,,1,,4781,,FOSSIL HILL RD / FIRENZA RD,0,,1
,43.833869,2,4780,-79.564625,,1,,4780,,FOSSIL HILL RD / DAVOS RD,0,,1
,43.853193,2,5821,-79.543736,,1,,5821,,DEL FRANCESCO WAY / TREASURE RD,0,,1
,43.853007,1,5820,-79.546623,,1,,5820,,MAST RD / DEL FRANCESCO WAY,0,,1
,43.85346,1,5823,-79.53781,,1,,5823,,GRAND VALLEY BLVD / JANE ST,0,,1
,43.852897,1,5822,-79.540886,,1,,5822,,GRAND VALLEY BLVD / DISCOVERY TRL,0,,1
,43.782506,1,4149,-79.579982,,1,,4149,,HIGHWAY 7 / HELEN ST,0,,1
,43.806527,1,5824,-79.629071,,1,,5824,,HIGHWAY 27 / ROYALPARK WAY,0,,1
,44.057806,1,5826,-79.435883,,1,,5826,,LEMAR RD / CARLSON DR,0,,1
,43.899651,2,5829,-79.391956,,1,,5829,,ELGIN MILLS RD / JOHN BIRCHALL RD,0,,1
,44.01136,1,4825,-79.451327,,1,,4825,,HOLLIDGE BLVD / JOHN WEST WAY,0,,1
,43.77661,1,4147,-79.605681,,1,,4147,,HIGHWAY 7 / WOODSTREAM BLVD,0,,1
,43.774917,1,4146,-79.613178,,1,,4146,,HIGHWAY 7 STOP # 4146,0,,1
,43.772458,1,4141,-79.625159,,1,,4141,,HIGHWAY 7 / VAUGHAN VALLEY BLVD,0,,1
,43.773496,1,4140,-79.620722,,1,,4140,,HIGHWAY 7 / HIGHWAY 27,0,,1
,43.849974,1,9864,-79.321604,,1,,9864,219 ENTERPRISE BLVD & ANDRE DE GRASSE ST,ENTERPRISE BLVD / ANDRE DE GRASSE ST,0,,1
,43.817638,1,3856,-79.483649,,1,,3856,,NORTH RIVERMEDE RD / BRADWICK DR (NORTH),0,,1
,43.819729,1,3857,-79.484149,,1,,3857,,NORTH RIVERMEDE RD / CONNIE CRES,0,,1
,43.81399,2,3854,-79.483036,,1,,3854,,NORTH RIVERMEDE RD / AUDIA CRT,0,,1
,43.816101,1,3855,-79.483328,,1,,3855,,NORTH RIVERMEDE RD / BRADWICK DR (SOUTH),0,,1
,43.81105,2,3852,-79.488801,,1,,3852,,RIVERMEDE RD / ORTONA CRT,0,,1
,43.812324,2,3853,-79.483488,,1,,3853,,NORTH RIVERMEDE RD / RIVERMEDE RD,0,,1
,43.809523,1,3850,-79.497891,,1,,3850,,RIVERMEDE RD / RAYETTE RD,0,,1
,43.810126,1,3851,-79.49334,,1,,3851,,RIVERMEDE RD / BOWES RD,0,,1
,44.30351,2,6485,-79.459257,,1,,6485,,METRO RD / ELMWOOD RD,0,,1
,43.822119,1,3858,-79.484674,,1,,3858,,NORTH RIVERMEDE RD / LANGSTAFF RD,0,,1
,43.82149,1,3859,-79.49081,,1,,3859,,LANGSTAFF RD / SPINNAKER WAY,0,,1
,44.017014,1,4822,-79.455019,,1,,4822,,GATEWAY DR / SKIPTON TRL,0,,1
,44.071061,2,6099,-79.487458,,1,,6099,,GREEN LANE CENTRE STOP # 6099,0,,1
,43.861488,1,6098,-79.511085,,1,,6098,,MCNAUGHTON RD / FALVO ST,0,,1
,43.856569,2,6091,-79.243854,,1,,6091,,BOXWOOD CRES STOP # 6091,0,,1
,43.779576,1,6090,-79.345935,,1,,6090,,FAIRVIEW MALL DR / GODSTONE RD,0,,4
,44.002749,1,6093,-79.454002,,1,,6093,,WELLINGTON ST STOP # 6093,0,,1
,43.862312,1,6095,-79.482129,,1,,6095,,MAJOR MACKENZIE DR / SIR BENSON DR,0,,1
,43.861626,2,6097,-79.511168,,1,,6097,,MCNAUGHTON RD / FALVO ST,0,,1
,43.861967,1,6096,-79.482866,,1,,6096,,MAJOR MACKENZIE DR / SIR BENSON DR,0,,1
,44.012761,2,4823,-79.454578,,1,,4823,,HOLLANDVIEW TRL / STECKLEY ST,0,,1
,43.803805,1,6659,-79.625711,,1,,6659,,ROYALPARK WAY / SUNDANCE CRT,0,,1
,43.800123,1,6658,-79.614801,,1,,6658,464 ROYALPARK WAY,ROYALPARK WAY STOP # 6658,0,,1
,43.881477,1,6657,-79.219479,,1,,6657,,HIGHWAY 7 / WILLIAM FORSTER RD,0,,1
,43.881139,1,6656,-79.219995,,1,,6656,,HIGHWAY 7 / WILLIAM FORSTER RD,0,,1
,43.885802,1,6654,-79.36836,,1,,6654,,MAJOR MACKENZIE DR / WOODBINE AV,0,,1
,43.82435,1,6653,-79.307529,,1,,6653,,KENNEDY RD / STEELES AV,0,,1
,43.883962,1,6652,-79.235961,,1,,6652,,NINTH LINE / CHURCH ST,0,,1
,43.836834,1,6651,-79.457447,,1,,6651,,AUTUMN HILL BLVD / BATHURST ST,0,,1
,43.836336,1,6650,-79.462367,,1,,6650,,AUTUMN HILL BLVD / BATHURST GLEN DR,0,,1
,44.078486,1,16,-79.456474,,,,16,Parent station,EAST GWILLIMBURY GO STATION,1,,1
,43.89717,1,5919,-79.223773,,1,,5919,,CORNELL CENTRE BLVD / WHITE'S HILL AV,0,,1
,43.882328,1,5915,-79.220416,,1,,5915,WILLIAM FORSTER RD & ARTHUR BONNER AV,WILLIAM FORSTER RD /ARTHUR BONNER A,0,,1
,43.881999,2,5916,-79.219933,,1,,5916,,WILLIAM FORSTER RD / HIGHWAY 7,0,,1
,43.902252,1,3295,-79.471589,,1,,3295,,BATHURST ST / GAMBLE RD,0,,1
,43.900935,2,5910,-79.218105,,1,,5910,,DONALD COUSENS PKWY / 16TH AV,0,,1
,43.896511,1,5912,-79.22374,,1,,5912,,CORNELL CENTRE BLVD / WHITE'S HILL AV,0,,1
,43.851958,1,6910,-79.574035,,1,,6910,,STANTON AV / SILVER STERLING CRES,0,,1
,43.911563,1,6385,-79.432,,1,,6385,,JEFFERSON FOREST DR / MANCINI CRES,0,,1
,43.89149,1,6384,-79.454094,,1,,6384,,SHAFTSBURY AV / CANYON HILL AV,0,,1
,43.913008,1,6387,-79.432502,,1,,6387,JEFFERSON FOREST DR & SHADOW FALLS DR,JEFFERSON FOREST DR / SHADOW FALLS,0,,1
,43.912081,1,6386,-79.432265,,1,,6386,,JEFFERSON FOREST DR / MAGDALAN CRES,0,,1
,43.895019,2,6381,-79.255583,,1,,6381,,WILLIAMSON RD / MAPLE RIDGE CRES,0,,1
,43.894587,1,6380,-79.255701,,1,,6380,,WILLIAMSON RD / 16TH AV,0,,1
,43.922505,2,6383,-79.449992,,1,,6383,,JEFFERSON SDRD / YONGE ST,0,,1
,43.891934,1,6382,-79.258399,,1,,6382,,FINCHAM AV / NOEL ST,0,,1
,43.939085,1,4556,-79.468636,,1,,4556,,NEWBRIDGE AV / GRAND OAK DR,0,,1
,43.938396,1,4557,-79.470995,,1,,4557,,NEWBRIDGE AV / GROVEWOOD ST,0,,1
,43.93997,1,4554,-79.464633,,1,,4554,,BOND CRES STOP # 4554,0,,1
,43.932102,1,4555,-79.513327,,1,,4555,,KING RD / WARREN RD,0,,1
,44.035854,1,6389,-79.438153,,1,,6389,,STONEHAVEN AV / BEST CIRCLE,0,,1
,44.033512,1,6388,-79.449371,,1,,6388,,STONEHAVEN AV / BAYVIEW AV,0,,1
,43.962763,2,4550,-79.459508,,1,,4550,,BLOOMINGTON RD / YONGE ST,0,,1
,43.931094,1,4551,-79.517686,,1,,4551,,KING RD / KING BLVD,0,,1
,44.101178,1,2543,-79.491401,,1,,2543,,YONGE ST / THOMPSON DR,0,,1
,43.83418,1,1106,-79.313966,,1,,1106,,DENISON ST / CLAYTON DR,0,,1
,44.097626,1,2541,-79.490539,,1,,2541,,YONGE ST / NORTH ST,0,,1
,44.095648,2,2540,-79.48926,,1,,2540,,MOUNT ALBERT RD / YONGE ST,0,,1
,44.113506,1,2547,-79.492816,,1,,2547,,YONGE ST / PARKSIDE DR,0,,1
,44.109966,1,2546,-79.492094,,1,,2546,,YONGE ST / DOANE RD,0,,1
,44.10541,1,2545,-79.492458,,1,,2545,,YONGE ST / BECKETT AV,0,,1
,44.104226,1,2544,-79.492225,,1,,2544,YONGE ST & DUTCH SETTLERS CT,HOLLAND LANDING COMMUNITY CENTRE,0,,1
,44.120328,1,2549,-79.494544,,1,,2549,,YONGE ST / MAPLE ST,0,,1
,44.116918,1,2548,-79.49365,,1,,2548,,YONGE ST / CEDAR ST,0,,1
,43.833666,2,1104,-79.316252,,1,,1104,,DENISON ST STOP # 1104,0,,1
,43.952204,1,2381,-79.438964,,1,,2381,,NORTH LAKE RD / KAITLIN DR,0,,1
,43.952947,1,2380,-79.436894,,1,,2380,,NORTH LAKE RD / WILDWOOD AV,0,,1
,43.951616,1,2382,-79.441043,,1,,2382,,NORTH LAKE RD / LAKELAND CRES,0,,1
,43.94665,2,2387,-79.454569,,1,,2387,,NORTH LAKE RD / YONGE ST,0,,1
,43.764392,1,3672,-79.57414,,1,,3672,,STEELES AV / ISLINGTON AV,0,,1
,43.953097,1,2389,-79.446542,,1,,2389,,LORRIDGE ST / BAYSWATER AV,0,,1
,43.951657,2,2388,-79.4516,,1,,2388,,ASHFIELD DR / BAYSWATER AV,0,,1
,43.852438,1,1702,-79.43634,,1,,1702,,CARRVILLE RD STOP # 1702,0,,1
,43.856081,1,1518,-79.243773,,1,,1518,,BOXWOOD CRES STOP # 1518,0,,1
,43.76963,1,3580,-79.62329,,1,,3580,ROYAL GROUP CRES & WEST ROYAL GATE BLVD,ROYAL GROUP CRES / ROYAL GATE,0,,1
,43.875844,1,5002,-79.309673,,1,,5002,,KENNEDY RD / THE BRIDLE TRL,0,,1
,43.869851,1,5001,-79.304843,,1,,5001,,KENNEDY RD / CARLTON RD,0,,1
,43.893368,1,2768,-79.455697,,1,,2768,,SHAFTSBURY AV / BUCKHORN AV,0,,1
,44.063293,1,5007,-79.431174,,1,,5007,,LESLIE ST / BIRCHWOOD DR,0,,1
,43.799966,1,3585,-79.411703,,1,,3585,,STEELES AV / JEWELL ST,0,,1
,43.888251,2,5005,-79.316355,,1,,5005,,KENNEDY RD / BUR OAK AV,0,,1
,43.8799,1,5004,-79.31419,,1,,5004,,KENNEDY RD / 16TH AV,0,,1
,43.888451,1,2763,-79.468179,,1,,2763,,BATHURST ST / CANYON HILL AV,0,,1
,43.798816,1,3589,-79.417001,,1,,3589,,STEELES AV / DUDLEY AV,0,,1
,43.881353,1,2761,-79.466533,,1,,2761,,BATHURST ST / OXFORD ST,0,,1
,44.067671,1,5008,-79.430636,,1,,5008,,404 TOWN CENTRE STOP # 5008,0,,1
,43.895321,2,2767,-79.457803,,1,,2767,,SHAFTSBURY AV / BROOKSIDE RD,0,,1
,43.896075,1,2766,-79.462229,,1,,2766,,SHAFTSBURY AV / OWL RIDGE DR,0,,1
,43.893874,1,2764,-79.469466,,1,,2764,,BATHURST ST / SHAFTSBURY AV,0,,1
,43.856893,1,3290,-79.46062,,1,,3290,,BATHURST ST / PEMBERTON RD,0,,1
,43.814666,1,6959,-79.617851,,1,,6959,,NAPA VALLEY AV / MONTE CARLO DR,0,,1
,43.790722,2,3552,-79.6163,,1,,3552,,MARTIN GROVE RD / ZINNIA PL,0,,1
,43.756097,1,6271,-79.601838,,1,,6271,,MARTIN GROVE RD / BRUNELLO GT,0,,1
