block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_200706,1,20,1,0,Teston Road - NB,82761,153.0.2,1981071,
b_200702,1,20,1,0,Teston Road - NB,82761,153.0.2,1981070,
b_200703,1,20,1,0,Teston Road - NB,82761,153.0.2,1981077,
b_200701,1,20,1,0,Teston Road - NB,82761,153.0.2,1981076,
b_200707,1,20,1,0,Teston Road - NB,82761,153.0.2,1981075,
b_200704,1,20,1,0,Teston Road - NB,82761,153.0.2,1981074,
b_200702,1,20,1,0,Teston Road - NB,82761,153.0.2,1981079,
b_200700,1,20,1,0,Teston Road - NB,82761,153.0.2,1981078,
b_200774,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.3,1982168,
b_200031,1,98,1,1,Bernard Terminal - SB,82552,153.0.2,1973924,
b_200030,1,98,1,1,Bernard Terminal - SB,82552,153.0.2,1973925,
b_200033,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.2,1973926,
b_200032,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.2,1973927,
b_200031,1,98,1,1,Bernard Terminal - SB,82552,153.0.2,1973920,
b_200030,1,98,1,1,Bernard Terminal - SB,82552,153.0.2,1973921,
b_200031,1,98,1,1,Bernard Terminal - SB,82552,153.0.2,1973922,
b_200030,1,98,1,1,Bernard Terminal - SB,82552,153.0.2,1973923,
b_200033,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.2,1973928,
b_200032,1,607,1,0,Highway 404 Park and Ride - EB,82583,153.0.2,1973929,
b_200773,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.3,1982169,
b_200354,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976765,
b_200355,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976764,
b_200355,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976767,
b_200356,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976766,
b_200355,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976761,
b_200356,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976760,
b_200356,1,8,1,1,Steeles Avenue - SB,82604,153.0.2,1976763,
b_200070,1,98,1,0,Green Lane - NB,82551,153.0.3,1974329,
b_200075,1,98,1,0,Green Lane - NB,82551,153.0.3,1974328,
b_200070,1,98,1,0,Green Lane - NB,82551,153.0.3,1974327,
b_200075,1,98,1,0,Green Lane - NB,82551,153.0.3,1974326,
b_200070,1,98,1,0,Green Lane - NB,82551,153.0.3,1974325,
b_200075,1,98,1,0,Green Lane - NB,82551,153.0.3,1974324,
b_200068,1,96,1,1,Pioneer Village Terminal - SB,82550,153.0.3,1974323,
b_200069,1,96,1,1,Pioneer Village Terminal - SB,82550,153.0.3,1974322,
b_200067,1,96,1,1,Pioneer Village Terminal - SB,82550,153.0.3,1974321,
b_200068,1,96,1,1,Pioneer Village Terminal - SB,82550,153.0.3,1974320,
a_198833,1,82,1,0,Elgin Mills Road - NB,82190,152.0.1,1957782,
b_200830,1,7,1,1,Humber College - SB,82751,153.0.80,1983305,
b_200831,1,7,1,1,Humber College - SB,82751,153.0.80,1983304,
b_200186,1,16,1,0,Cornell Bus Terminal - EB,82611,153.0.1,1975498,
b_200286,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975499,
b_200146,1,16,1,0,Cornell Bus Terminal - EB,82611,153.0.1,1975496,
b_200145,1,16,1,0,Cornell Bus Terminal - EB,82611,153.0.1,1975497,
b_200300,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975494,
b_200144,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975495,
b_200144,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975492,
b_200286,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975493,
b_200286,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975490,
b_200300,1,16,1,0,Cornell Bus Terminal - EB,82612,153.0.1,1975491,
a_198834,1,82,1,0,Elgin Mills Road - NB,82190,152.0.1,1957783,
b_199939,1,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972646,
b_199936,1,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972644,
b_199937,1,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972645,
b_199939,2,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972642,
b_199938,2,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972643,
b_199936,2,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972640,
b_199937,2,605,1,1,Martin Grove Road - WB,82511,153.0.80,1972641,
b_200845,1,85,1,1,Napa Valley Drive - WB,82796,153.0.80,1983569,
b_200846,1,85,1,1,Napa Valley Drive - WB,82796,153.0.80,1983568,
b_200582,1,85,1,1,Napa Valley Drive - WB,82799,153.0.1,1979698,
b_200581,1,85,1,1,Napa Valley Drive - WB,82799,153.0.1,1979699,
b_200578,1,85,1,1,Napa Valley Drive - WB,82796,153.0.1,1979694,
b_200846,1,85,1,1,Napa Valley Drive - WB,82796,153.0.80,1983562,
b_200844,1,85,1,1,Napa Valley Drive - WB,82796,153.0.80,1983561,
b_200577,1,85,1,1,Napa Valley Drive - WB,82799,153.0.1,1979697,
b_200844,1,85,1,1,Napa Valley Drive - WB,82796,153.0.80,1983567,
b_200580,1,85,1,1,Napa Valley Drive - WB,82796,153.0.1,1979691,
b_200578,1,85,1,1,Napa Valley Drive - WB,82796,153.0.1,1979692,
b_200574,1,85,1,1,Napa Valley Drive - WB,82799,153.0.1,1979693,
b_200122,1,2,1,0,Markham Road - EB,82594,153.0.1,1975148,
a_198890,1,99,1,0,Bernard Terminal - NB,82217,152.0.1,1958193,
a_198966,1,99,1,0,Bernard Terminal - NB,82217,152.0.1,1958190,
a_198892,1,99,1,0,Bernard Terminal - NB,82217,152.0.1,1958191,
a_198893,1,99,1,1,Finch GO Bus Terminal - SB,82218,152.0.1,1958196,
a_198889,1,99,1,1,Finch GO Bus Terminal - SB,82218,152.0.1,1958197,
a_198893,1,99,1,0,Bernard Terminal - NB,82216,152.0.1,1958194,
a_198889,1,99,1,0,Bernard Terminal - NB,82216,152.0.1,1958195,
b_200109,1,1,1,1,Richmond Hill Centre Terminal - WB,82589,153.0.1,1975140,
b_200110,1,1,1,1,Richmond Hill Centre Terminal - WB,82589,153.0.1,1975141,
a_198893,1,99,1,1,Finch GO Bus Terminal - SB,82218,152.0.1,1958198,
b_200112,1,1,1,1,Richmond Hill Centre Terminal - WB,82589,153.0.1,1975143,
b_200116,1,2,1,0,Markham Road - EB,82594,153.0.1,1975144,
b_200115,1,2,1,0,Markham Road - EB,82594,153.0.1,1975145,
b_200114,1,2,1,0,Markham Road - EB,82594,153.0.1,1975146,
b_200283,1,2,1,0,Markham Road - EB,82594,153.0.1,1975147,
a_198837,1,82,1,1,St Robert Catholic High School - SB,82193,152.0.1,1957786,
b_200764,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981842,
b_200767,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981843,
b_200768,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981840,
b_200763,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981841,
b_200768,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981846,
b_200763,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981847,
b_200764,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981844,
b_200767,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981845,
b_200764,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981848,
b_200767,1,360,1,1,Finch GO Bus Terminal - SB,82837,153.0.2,1981849,
a_199560,1,107,1,0,Teston Road - NB,82383,152.0.81,1967109,
a_199560,1,107,1,0,Teston Road - NB,82383,152.0.81,1967108,
a_198835,1,82,1,1,Commerce Valley Drive - SB,82192,152.0.1,1957787,
a_199561,1,107,1,0,Teston Road - NB,82383,152.0.81,1967103,
a_199560,1,107,1,0,Teston Road - NB,82383,152.0.81,1967102,
a_198833,1,82,1,0,Elgin Mills Road - NB,82190,152.0.1,1957784,
a_199561,1,107,1,0,Teston Road - NB,82383,152.0.81,1967101,
a_199560,1,107,1,0,Teston Road - NB,82383,152.0.81,1967100,
a_199561,1,107,1,0,Teston Road - NB,82383,152.0.81,1967107,
a_199560,1,107,1,0,Teston Road - NB,82383,152.0.81,1967106,
a_199561,1,107,1,0,Teston Road - NB,82383,152.0.81,1967105,
a_198832,1,82,1,0,Elgin Mills Road - NB,82190,152.0.1,1957785,
a_199560,1,107,1,0,Teston Road - NB,82383,152.0.81,1967104,
b_200452,1,9899,1,0,Green Lane - NB,82656,153.0.80,1978275,
b_200467,1,9899,1,0,Green Lane - NB,82656,153.0.80,1978274,
b_200467,1,9899,1,0,Green Lane - NB,82656,153.0.80,1978277,
b_200466,1,9899,1,0,Green Lane - NB,82656,153.0.80,1978276,
b_200450,1,91,1,1,Finch GO Bus Terminal - SB,82650,153.0.80,1978271,
b_200449,1,91,1,1,Finch GO Bus Terminal - SB,82650,153.0.80,1978270,
b_200466,1,9899,1,0,Green Lane - NB,82656,153.0.80,1978273,
b_200452,1,9899,1,0,Green Lane - NB,82656,153.0.80,1978272,
b_200466,1,9899,1,0,Newmarket Terminal - NB,82655,153.0.80,1978279,
b_200452,1,9899,1,0,Newmarket Terminal - NB,82655,153.0.80,1978278,
b_200730,1,85,1,0,Leslie Street - EB,82794,153.0.2,1981319,
a_198825,1,40,1,0,Unionville,82184,152.0.1,1957751,
a_198492,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953948,
a_198552,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953949,
a_199294,1,105,1,1,Sheppard West Station - SB,82381,152.0.1,1962552,
a_198500,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953944,
a_198553,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953945,
a_198501,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953946,
a_198493,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953947,
a_198512,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953940,
a_198492,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953941,
a_198552,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953942,
a_198495,1,60102,1,0,Bernard Terminal - NB,82133,152.0.1,1953943,
a_199301,1,105,1,1,Sheppard West Station - SB,82381,152.0.1,1962550,
a_199301,1,105,1,1,Sheppard West Station - SB,82381,152.0.1,1962557,
a_199292,1,105,1,1,Sheppard West Station - SB,82381,152.0.1,1962556,
a_199300,1,105,1,1,Sheppard West Station - SB,82381,152.0.1,1962555,
a_199293,1,105,1,1,Sheppard West Station - SB,82381,152.0.1,1962554,
a_199497,1,77,1,0,Finch GO Bus Terminal via Clark Avenue - EB,82330,152.0.80,1965876,
a_199392,1,85,1,1,Napa Valley Drive - WB,82352,152.0.2,1963859,
a_199395,1,85,1,1,Napa Valley Drive - WB,82352,152.0.2,1963858,
a_199397,1,85,1,1,Napa Valley Drive - WB,82352,152.0.2,1963855,
a_199398,1,85,1,1,Napa Valley Drive - WB,82352,152.0.2,1963854,
a_199396,1,85,1,1,Napa Valley Drive - WB,82352,152.0.2,1963857,
a_199391,1,85,1,1,Napa Valley Drive - WB,82352,152.0.2,1963856,
a_199397,1,85,1,0,Leslie Street - EB,82350,152.0.2,1963851,
a_199391,1,85,1,0,Leslie Street - EB,82350,152.0.2,1963850,
a_199395,1,85,1,0,Leslie Street - EB,82350,152.0.2,1963853,
a_199396,1,85,1,0,Leslie Street - EB,82350,152.0.2,1963852,
a_199693,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968948,
a_199697,1,98,1,0,Green Lane - NB,82465,152.0.3,1968949,
a_199693,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968942,
a_199695,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968943,
a_199695,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968940,
a_199694,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968941,
a_199695,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968946,
a_199694,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968947,
a_199694,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968944,
a_199693,1,96,1,1,Pioneer Village Terminal - SB,82464,152.0.3,1968945,
b_200406,1,91,1,0,Subrisco Avenue - NB,82649,153.0.3,1977642,
a_199291,1,105,1,0,Major Mackenzie Drive - NB,82373,152.0.1,1962515,
a_199528,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966539,
a_199529,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966538,
a_199528,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966535,
a_199529,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966534,
a_199528,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966537,
a_199529,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966536,
a_199528,1,3,1,0,Shops on Steeles and 404 - EB,82288,152.0.81,1966531,
a_199529,1,3,1,0,Shops on Steeles and 404 - EB,82288,152.0.81,1966530,
a_199528,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966533,
a_199529,1,3,1,1,Pioneer Village Terminal - WB,82290,152.0.81,1966532,
a_199299,1,105,1,0,Rutherford Road - NB,82374,152.0.1,1962514,
a_199299,1,105,1,0,Rutherford Road - NB,82374,152.0.1,1962512,
a_199648,1,607,1,1,Newmarket Terminal - WB,82496,152.0.1,1968117,
a_199616,1,607,1,1,Newmarket Terminal - WB,82496,152.0.1,1968116,
a_199730,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969710,
a_199616,1,607,1,1,Newmarket Terminal - WB,82496,152.0.1,1968119,
a_199729,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969712,
a_199731,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969713,
a_199730,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969714,
a_199728,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969715,
a_199729,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969716,
a_199649,1,607,1,1,Newmarket Terminal - WB,82496,152.0.1,1968118,
a_199730,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969718,
a_199728,1,50,1,0,Sutton via Keswick Marketplace - NB,82443,152.0.81,1969719,
a_199162,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961549,
a_199164,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961548,
a_199492,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.80,1965844,
a_199164,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961544,
a_199165,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961547,
a_199164,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961546,
a_199162,1,12,1,0,Vaughan Mills Terminal - NB,82311,152.0.1,1961541,
a_199163,1,12,1,0,Vaughan Mills Terminal - NB,82311,152.0.1,1961540,
a_199165,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961543,
a_199164,1,12,1,1,Steeles Avenue - SB,82313,152.0.1,1961542,
b_199783,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970226,
b_199807,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970227,
b_199795,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970224,
b_199791,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970225,
b_199777,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970222,
b_199778,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970223,
b_199775,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970220,
b_199776,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970221,
b_199787,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970228,
b_199806,2,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.1,1970229,
a_199661,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.2,1968449,
a_199661,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.2,1968448,
a_199661,1,54,1,1,Yonge Street via Wellington Street - SB,82453,152.0.2,1968447,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968446,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968445,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968444,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968443,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968442,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968441,
a_199687,1,54,1,0,East Gwillimbury GO Station - NB,82452,152.0.2,1968440,
a_199104,1,16,1,1,Bathurst Street - WB,82172,152.0.81,1960638,
a_199105,1,16,1,1,Bathurst Street - WB,82172,152.0.81,1960639,
a_199105,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.81,1960634,
a_199105,1,16,1,1,Bathurst Street - WB,82172,152.0.81,1960635,
a_199104,1,16,1,1,Bathurst Street - WB,82172,152.0.81,1960636,
a_199105,1,16,1,1,Bathurst Street - WB,82172,152.0.81,1960637,
a_199104,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.81,1960630,
a_199105,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.81,1960631,
a_199104,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.81,1960632,
a_199105,1,16,1,0,Cornell Bus Terminal - EB,82170,152.0.81,1960633,
a_199442,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964825,
a_199437,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964824,
a_199443,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964827,
a_199436,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964826,
a_199440,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964821,
a_199443,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964820,
a_199438,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964823,
a_199439,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964822,
a_199439,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964829,
a_199440,1,20,1,1,Pioneer Village Terminal - SB,82318,152.0.3,1964828,
b_200360,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976871,
b_200361,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976870,
b_200361,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976873,
b_200362,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976872,
b_200362,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976875,
b_200360,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976874,
b_200363,1,24,1,0,Honda Canada - NB,82619,153.0.2,1976877,
b_200362,1,16,1,1,Bathurst Street - WB,82614,153.0.2,1976876,
b_200125,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975306,
b_200129,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975307,
b_200126,1,8,1,1,Harvest Moon Drive - SB,82603,153.0.1,1975304,
b_200127,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975305,
b_200129,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975302,
b_200128,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975303,
b_200125,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975300,
b_200124,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975301,
b_200127,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975308,
b_200125,1,8,1,1,Steeles Avenue - SB,82604,153.0.1,1975309,
b_200851,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.80,1983608,
b_200850,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.80,1983609,
b_200853,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.80,1983602,
b_200852,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.80,1983603,
b_200850,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.80,1983600,
b_200851,1,88,1,0,Seneca Polytechnic King Campus - NB,82812,153.0.80,1983601,
b_200850,1,88,1,0,Seneca Polytechnic King Campus - NB,82811,153.0.80,1983606,
b_200852,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.80,1983607,
b_200852,1,88,1,0,Seneca Polytechnic King Campus - NB,82811,153.0.80,1983604,
b_200851,1,88,1,0,Seneca Polytechnic King Campus - NB,82811,153.0.80,1983605,
b_199923,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972336,
b_199916,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972337,
b_199925,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972334,
b_199922,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972335,
b_199927,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972332,
b_199926,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972333,
b_199920,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972330,
b_199919,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972331,
b_199921,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972338,
b_199920,1,601,1,1,Finch GO Bus Terminal - SB,82501,153.0.80,1972339,
b_200441,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978073,
b_200439,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978072,
b_200440,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978071,
b_200441,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978070,
b_200440,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978077,
b_200441,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978076,
b_200439,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978075,
b_200440,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978074,
b_200441,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978079,
b_200439,1,9,1,1,14th Avenue - SB,82606,153.0.80,1978078,
a_199532,1,4,1,1,Major Mackenzie West Terminal - WB,82294,152.0.81,1966604,
a_198859,1,9002,1,0,Beaver Creek Business Park - NB,82201,152.0.1,1957934,
b_199991,1,50,1,0,Sutton via Keswick Marketplace - NB,82523,153.0.1,1972968,
b_200792,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982559,
b_200794,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982558,
b_200795,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982551,
b_200791,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982550,
b_200794,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982553,
b_200793,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982552,
b_200791,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982555,
b_200792,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982554,
b_200793,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982557,
b_200795,1,88,1,1,Finch GO Bus Terminal - SB,82816,153.0.3,1982556,
a_198716,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956712,
a_198715,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956713,
a_198710,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.81,1956710,
a_198712,1,60301,1,0,Cornell Bus Terminal via Enterprise Boulevard - EB,82138,152.0.81,1956711,
a_198713,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956716,
a_198716,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956717,
a_198713,2,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956714,
a_198715,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956715,
a_198715,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956718,
a_198713,1,60301,1,1,Richmond Hill Centre via Enterprise Boulevard - WB,82139,152.0.81,1956719,
b_200283,1,2,1,0,Markham Road - EB,82594,153.0.1,1975174,
a_198499,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953742,
a_198519,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953743,
a_198514,1,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953740,
a_198508,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953741,
a_198512,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953746,
a_198517,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953747,
a_198518,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953744,
a_198505,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953745,
a_198801,1,1,1,0,Cornell Bus Terminal - EB,82146,152.0.1,1957049,
a_198741,1,1,1,0,Cornell Bus Terminal - EB,82146,152.0.1,1957048,
a_198491,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953748,
a_198493,2,601,1,0,Newmarket Terminal - NB,82130,152.0.1,1953749,
a_199510,1,107,1,1,Pioneer Village Terminal - SB,82384,152.0.80,1966153,
a_198975,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958549,
a_198976,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958548,
a_198974,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958545,
a_198976,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958544,
a_198974,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958547,
a_198975,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958546,
a_198974,1,1,1,0,Cornell Bus Terminal - EB,82145,152.0.2,1958541,
a_198975,1,1,1,0,Cornell Bus Terminal - EB,82146,152.0.2,1958540,
a_198974,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958543,
a_198976,1,1,1,1,Richmond Hill Centre Terminal - WB,82147,152.0.2,1958542,
b_200656,1,10702,1,0,Rutherford GO Station - NB,82830,153.0.1,1980171,
b_200525,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978843,
b_200492,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978840,
b_200525,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978841,
b_200492,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978846,
b_200492,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978847,
b_200492,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978844,
b_200492,1,6,1,0,Major Mackenzie West Terminal - EB,82747,153.0.1,1978845,
b_200653,1,10702,1,0,Rutherford GO Station - NB,82830,153.0.1,1980179,
